customer_id,name_hash,phone_hash,email_hash,segment,region,industry,client_size,created_at
A0085,cust_c0144,ph_3925435225,em_6505655158,wallet,CL,bank,medium,2026-01-01T00:00:00
A0086,cust_c0102,ph_0592436787,em_6700962948,wallet,CL,bank,medium,2026-01-01T00:00:00
A0087,cust_c0005,ph_8552456709,em_2930947065,savings,CL,bank,medium,2026-01-01T00:00:00
A0088,cust_c0148,ph_1706738486,em_3601029838,savings,CL,bank,medium,2026-01-01T00:00:00
A0089,cust_c0075,ph_8421938554,em_8994091869,checking,CL,bank,medium,2026-01-01T00:00:00
A0090,cust_c0084,ph_9635800181,em_6894816049,checking,CL,bank,medium,2026-01-01T00:00:00
A0091,cust_c0023,ph_7504909210,em_3600003187,savings,CL,bank,medium,2026-01-01T00:00:00
A0092,cust_c0112,ph_7401237125,em_5315134508,wallet,CL,bank,medium,2026-01-01T00:00:00
A0093,cust_c0102,ph_4755382164,em_7917502814,savings,CL,bank,medium,2026-01-01T00:00:00
A0094,cust_c0086,ph_3112538530,em_2345136749,checking,CL,bank,medium,2026-01-01T00:00:00
A0095,cust_c0163,ph_2328154423,em_5255300669,checking,CL,bank,medium,2026-01-01T00:00:00
A0096,cust_c0050,ph_2628307120,em_6445345661,savings,CL,bank,medium,2026-01-01T00:00:00
A0097,cust_c0061,ph_1275989860,em_5231460453,checking,CL,bank,medium,2026-01-01T00:00:00
A0098,cust_c0051,ph_4333785036,em_0675749487,checking,CL,bank,medium,2026-01-01T00:00:00
A0099,cust_c0046,ph_4130046043,em_7825950616,wallet,CL,bank,medium,2026-01-01T00:00:00
A0100,cust_c0194,ph_1852257047,em_9574319267,wallet,CL,bank,medium,2026-01-01T00:00:00
A0101,cust_c0161,ph_6832616866,em_6139604000,savings,CL,bank,medium,2026-01-01T00:00:00
A0102,cust_c0018,ph_1485393826,em_3715892309,savings,CL,bank,medium,2026-01-01T00:00:00
A0103,cust_c0204,ph_2710053660,em_6986942406,savings,CL,bank,medium,2026-01-01T00:00:00
A0104,cust_c0130,ph_7797601134,em_6290346805,checking,CL,bank,medium,2026-01-01T00:00:00
A0105,cust_c0116,ph_5966703798,em_4657581120,checking,CL,bank,medium,2026-01-01T00:00:00
A0106,cust_c0213,ph_2806564936,em_6864194961,savings,CL,bank,medium,2026-01-01T00:00:00
A0107,cust_c0158,ph_2169545131,em_3217690962,wallet,CL,bank,medium,2026-01-01T00:00:00
A0108,cust_c0119,ph_5986183491,em_4864417311,wallet,CL,bank,medium,2026-01-01T00:00:00
A0109,cust_c0208,ph_8350101849,em_0795434100,wallet,CL,bank,medium,2026-01-01T00:00:00
A0110,cust_c0155,ph_9212819624,em_1014182529,savings,CL,bank,medium,2026-01-01T00:00:00
A0111,cust_c0016,ph_9007171072,em_1478242516,savings,CL,bank,medium,2026-01-01T00:00:00
A0112,cust_c0183,ph_5156497570,em_5808727719,checking,CL,bank,medium,2026-01-01T00:00:00
A0113,cust_c0011,ph_2203634461,em_2276924279,checking,CL,bank,medium,2026-01-01T00:00:00
A0114,cust_c0135,ph_5888065531,em_4949015365,wallet,CL,bank,medium,2026-01-01T00:00:00
A0115,cust_c0096,ph_4030520076,em_5035816083,savings,CL,bank,medium,2026-01-01T00:00:00
A0116,cust_c0199,ph_0120362820,em_0774016042,savings,CL,bank,medium,2026-01-01T00:00:00
A0117,cust_c0017,ph_1648463454,em_3169054056,savings,CL,bank,medium,2026-01-01T00:00:00
A0118,cust_c0073,ph_4932504145,em_0695502624,savings,CL,bank,medium,2026-01-01T00:00:00
A0119,cust_c0021,ph_1072276652,em_9038018331,wallet,CL,bank,medium,2026-01-01T00:00:00
A0120,cust_c0080,ph_6315026211,em_6710719341,wallet,CL,bank,medium,2026-01-01T00:00:00
A0121,cust_c0153,ph_1776964765,em_4817921912,wallet,CL,bank,medium,2026-01-01T00:00:00
A0122,cust_c0144,ph_3566302245,em_3107792489,savings,CL,bank,medium,2026-01-01T00:00:00
A0123,cust_c0172,ph_3303286774,em_0843467619,wallet,CL,bank,medium,2026-01-01T00:00:00
A0124,cust_c0166,ph_4204807243,em_8680035977,wallet,CL,bank,medium,2026-01-01T00:00:00
A0125,cust_c0093,ph_0003372479,em_2061625859,checking,CL,bank,medium,2026-01-01T00:00:00
A0126,cust_c0047,ph_0795472014,em_8646058068,checking,CL,bank,medium,2026-01-01T00:00:00
A0127,cust_c0050,ph_4009847398,em_2154781515,checking,CL,bank,medium,2026-01-01T00:00:00
A0128,cust_c0020,ph_1557810595,em_0316425526,savings,CL,bank,medium,2026-01-01T00:00:00
A0129,cust_c0198,ph_5770591332,em_4658713832,wallet,CL,bank,medium,2026-01-01T00:00:00
A0130,cust_c0170,ph_3603035764,em_5275756585,savings,CL,bank,medium,2026-01-01T00:00:00
A0131,cust_c0040,ph_3335255580,em_6322064629,checking,CL,bank,medium,2026-01-01T00:00:00
A0132,cust_c0185,ph_5481095687,em_8120828403,savings,CL,bank,medium,2026-01-01T00:00:00
A0133,cust_c0094,ph_2185683716,em_8766119960,wallet,CL,bank,medium,2026-01-01T00:00:00
A0134,cust_c0157,ph_1446881685,em_0589314844,savings,CL,bank,medium,2026-01-01T00:00:00
A0135,cust_c0137,ph_7226774541,em_9634827654,checking,CL,bank,medium,2026-01-01T00:00:00
A0136,cust_c0214,ph_1153605788,em_3573518038,checking,CL,bank,medium,2026-01-01T00:00:00
A0137,cust_c0119,ph_7406918140,em_4756679620,savings,CL,bank,medium,2026-01-01T00:00:00
A0138,cust_c0136,ph_7474426635,em_9975915366,savings,CL,bank,medium,2026-01-01T00:00:00
A0139,cust_c0206,ph_7458031087,em_4868674857,wallet,CL,bank,medium,2026-01-01T00:00:00
A0140,cust_c0014,ph_4820935798,em_6088467651,wallet,CL,bank,medium,2026-01-01T00:00:00
A0141,cust_c0142,ph_2760998816,em_8760769426,checking,CL,bank,medium,2026-01-01T00:00:00
A0142,cust_c0073,ph_4489482487,em_3236115140,checking,CL,bank,medium,2026-01-01T00:00:00
A0143,cust_c0116,ph_5154802532,em_4925269323,wallet,CL,bank,medium,2026-01-01T00:00:00
A0144,cust_c0024,ph_4118558563,em_6613020445,checking,CL,bank,medium,2026-01-01T00:00:00
A0145,cust_c0007,ph_3640181955,em_6263795065,savings,CL,bank,medium,2026-01-01T00:00:00
A0146,cust_c0129,ph_4959111767,em_5980405651,savings,CL,bank,medium,2026-01-01T00:00:00
A0147,cust_c0021,ph_6062164738,em_8604477000,savings,CL,bank,medium,2026-01-01T00:00:00
A0148,cust_c0082,ph_9567300311,em_0391660796,checking,CL,bank,medium,2026-01-01T00:00:00
A0149,cust_c0036,ph_3073802131,em_7994491993,checking,CL,bank,medium,2026-01-01T00:00:00
A0150,cust_c0179,ph_8570306486,em_5183084198,checking,CL,bank,medium,2026-01-01T00:00:00
A0151,cust_c0158,ph_6965908022,em_6036403573,checking,CL,bank,medium,2026-01-01T00:00:00
A0152,cust_c0066,ph_9366184797,em_3447604048,checking,CL,bank,medium,2026-01-01T00:00:00
A0153,cust_c0029,ph_0922382000,em_9762845784,savings,CL,bank,medium,2026-01-01T00:00:00
A0154,cust_c0032,ph_7092166221,em_8539101489,checking,CL,bank,medium,2026-01-01T00:00:00
A0155,cust_c0164,ph_7657177508,em_0419811652,wallet,CL,bank,medium,2026-01-01T00:00:00
A0156,cust_c0029,ph_6068462564,em_7003226332,savings,CL,bank,medium,2026-01-01T00:00:00
A0157,cust_c0162,ph_5241720954,em_3204646805,wallet,CL,bank,medium,2026-01-01T00:00:00
A0158,cust_c0075,ph_1223184060,em_1657210369,savings,CL,bank,medium,2026-01-01T00:00:00
A0159,cust_c0062,ph_3383583175,em_3467017123,wallet,CL,bank,medium,2026-01-01T00:00:00
A0160,cust_c0171,ph_6320877032,em_1462787845,wallet,CL,bank,medium,2026-01-01T00:00:00
A0161,cust_c0018,ph_4759010091,em_3709924900,wallet,CL,bank,medium,2026-01-01T00:00:00
A0162,cust_c0142,ph_9995935633,em_5250059739,checking,CL,bank,medium,2026-01-01T00:00:00
A0163,cust_c0012,ph_2847970988,em_4389433239,wallet,CL,bank,medium,2026-01-01T00:00:00
A0164,cust_c0065,ph_0476636165,em_9076342365,wallet,CL,bank,medium,2026-01-01T00:00:00
A0165,cust_c0202,ph_2093325193,em_3399302196,checking,CL,bank,medium,2026-01-01T00:00:00
A0166,cust_c0188,ph_4142325741,em_0545008169,wallet,CL,bank,medium,2026-01-01T00:00:00
A0167,cust_c0035,ph_9687493023,em_5336799538,checking,CL,bank,medium,2026-01-01T00:00:00
A0168,cust_c0209,ph_0259421126,em_2073111048,wallet,CL,bank,medium,2026-01-01T00:00:00
A0169,cust_c0179,ph_8699085880,em_6911272080,savings,CL,bank,medium,2026-01-01T00:00:00
A0170,cust_c0017,ph_6058563193,em_5041040188,wallet,CL,bank,medium,2026-01-01T00:00:00
A0171,cust_c0076,ph_5403283714,em_3784155722,checking,CL,bank,medium,2026-01-01T00:00:00
A0172,cust_c0011,ph_1180864293,em_7937806928,savings,CL,bank,medium,2026-01-01T00:00:00
A0173,cust_c0102,ph_4224987149,em_6084835243,wallet,CL,bank,medium,2026-01-01T00:00:00
A0174,cust_c0010,ph_4026937359,em_2077998697,wallet,CL,bank,medium,2026-01-01T00:00:00
A0175,cust_c0092,ph_5798463583,em_6081852365,checking,CL,bank,medium,2026-01-01T00:00:00
A0176,cust_c0032,ph_3548365727,em_7056095002,savings,CL,bank,medium,2026-01-01T00:00:00
A0177,cust_c0191,ph_5330281858,em_7310915194,savings,CL,bank,medium,2026-01-01T00:00:00
A0178,cust_c0048,ph_0908189776,em_6719057985,savings,CL,bank,medium,2026-01-01T00:00:00
A0179,cust_c0205,ph_2291608847,em_6393619407,wallet,CL,bank,medium,2026-01-01T00:00:00
A0180,cust_c0187,ph_9851766416,em_5883933859,savings,CL,bank,medium,2026-01-01T00:00:00
A0181,cust_c0155,ph_9441589528,em_9178766767,checking,CL,bank,medium,2026-01-01T00:00:00
A0182,cust_c0027,ph_8708093338,em_3987343535,checking,CL,bank,medium,2026-01-01T00:00:00
A0183,cust_c0079,ph_0876453037,em_9439499634,savings,CL,bank,medium,2026-01-01T00:00:00
A0184,cust_c0177,ph_3863811576,em_9718993272,savings,CL,bank,medium,2026-01-01T00:00:00
A0185,cust_c0011,ph_9533544959,em_6357847669,wallet,CL,bank,medium,2026-01-01T00:00:00
A0186,cust_c0071,ph_7204969392,em_6361485963,wallet,CL,bank,medium,2026-01-01T00:00:00
A0187,cust_c0172,ph_9904971342,em_4719189317,wallet,CL,bank,medium,2026-01-01T00:00:00
A0188,cust_c0132,ph_6723555494,em_1779851204,wallet,CL,bank,medium,2026-01-01T00:00:00
A0189,cust_c0037,ph_0393581196,em_2660333196,wallet,CL,bank,medium,2026-01-01T00:00:00
A0190,cust_c0033,ph_7724802433,em_2752204083,checking,CL,bank,medium,2026-01-01T00:00:00
A0191,cust_c0093,ph_5525124884,em_4031461313,savings,CL,bank,medium,2026-01-01T00:00:00
A0192,cust_c0174,ph_9160256589,em_3180914996,savings,CL,bank,medium,2026-01-01T00:00:00
A0193,cust_c0114,ph_3280955088,em_0904326538,checking,CL,bank,medium,2026-01-01T00:00:00
A0194,cust_c0102,ph_3619159417,em_6604906464,savings,CL,bank,medium,2026-01-01T00:00:00
A0195,cust_c0030,ph_7112129118,em_4781280024,checking,CL,bank,medium,2026-01-01T00:00:00
A0196,cust_c0133,ph_2866368337,em_1631257353,savings,CL,bank,medium,2026-01-01T00:00:00
A0197,cust_c0199,ph_9379102340,em_9735232581,savings,CL,bank,medium,2026-01-01T00:00:00
A0198,cust_c0157,ph_9368448876,em_0465116652,savings,CL,bank,medium,2026-01-01T00:00:00
A0199,cust_c0032,ph_8773501062,em_2892207208,checking,CL,bank,medium,2026-01-01T00:00:00
A0200,cust_c0045,ph_7997959830,em_6358764762,wallet,CL,bank,medium,2026-01-01T00:00:00
A0201,cust_c0208,ph_3480483295,em_7203790128,wallet,CL,bank,medium,2026-01-01T00:00:00
A0202,cust_c0182,ph_2630008137,em_4120519769,checking,CL,bank,medium,2026-01-01T00:00:00
A0203,cust_c0218,ph_9171448225,em_2871400831,checking,CL,bank,medium,2026-01-01T00:00:00
A0204,cust_c0131,ph_8532951583,em_7911689989,checking,CL,bank,medium,2026-01-01T00:00:00
A0205,cust_c0203,ph_5946508663,em_5551673233,checking,CL,bank,medium,2026-01-01T00:00:00
A0206,cust_c0007,ph_0597199756,em_2174098851,savings,CL,bank,medium,2026-01-01T00:00:00
A0207,cust_c0206,ph_7341922289,em_5340141562,wallet,CL,bank,medium,2026-01-01T00:00:00
A0208,cust_c0017,ph_2060499226,em_6245733656,savings,CL,bank,medium,2026-01-01T00:00:00
A0209,cust_c0135,ph_7573546527,em_5127490365,savings,CL,bank,medium,2026-01-01T00:00:00
A0210,cust_c0033,ph_2675004600,em_6542613272,savings,CL,bank,medium,2026-01-01T00:00:00
A0211,cust_c0120,ph_8889656644,em_8521421658,wallet,CL,bank,medium,2026-01-01T00:00:00
A0212,cust_c0033,ph_2007840668,em_6934797860,wallet,CL,bank,medium,2026-01-01T00:00:00
A0213,cust_c0111,ph_4150798812,em_0597249825,wallet,CL,bank,medium,2026-01-01T00:00:00
A0214,cust_c0133,ph_1140060595,em_7389179386,checking,CL,bank,medium,2026-01-01T00:00:00
A0215,cust_c0042,ph_3139486964,em_0448680100,savings,CL,bank,medium,2026-01-01T00:00:00
A0216,cust_c0133,ph_9504447625,em_5554323245,savings,CL,bank,medium,2026-01-01T00:00:00
A0217,cust_c0051,ph_8798503361,em_7633818655,wallet,CL,bank,medium,2026-01-01T00:00:00
A0218,cust_c0161,ph_1292504810,em_1934245476,savings,CL,bank,medium,2026-01-01T00:00:00
A0219,cust_c0129,ph_3099653245,em_8641258918,wallet,CL,bank,medium,2026-01-01T00:00:00
A0220,cust_c0044,ph_3933488978,em_6675034448,wallet,CL,bank,medium,2026-01-01T00:00:00
A0221,cust_c0212,ph_6315723503,em_9875254755,checking,CL,bank,medium,2026-01-01T00:00:00
A0222,cust_c0165,ph_1011591020,em_2780092775,wallet,CL,bank,medium,2026-01-01T00:00:00
A0223,cust_c0197,ph_8432459409,em_8080904448,wallet,CL,bank,medium,2026-01-01T00:00:00
A0224,cust_c0128,ph_1612940290,em_2431026276,wallet,CL,bank,medium,2026-01-01T00:00:00
A0225,cust_c0124,ph_2992364018,em_5717286525,checking,CL,bank,medium,2026-01-01T00:00:00
A0226,cust_c0117,ph_1436425625,em_0279041392,checking,CL,bank,medium,2026-01-01T00:00:00
A0227,cust_c0113,ph_6579743806,em_9299778233,savings,CL,bank,medium,2026-01-01T00:00:00
A0228,cust_c0053,ph_2265953699,em_1794785085,savings,CL,bank,medium,2026-01-01T00:00:00
A0229,cust_c0184,ph_7140534852,em_0204463191,savings,CL,bank,medium,2026-01-01T00:00:00
A0230,cust_c0034,ph_4674656204,em_3263123967,savings,CL,bank,medium,2026-01-01T00:00:00
A0231,cust_c0082,ph_7466276055,em_0999023827,checking,CL,bank,medium,2026-01-01T00:00:00
A0232,cust_c0069,ph_4131610337,em_1928705244,savings,CL,bank,medium,2026-01-01T00:00:00
A0233,cust_c0025,ph_6019372639,em_3227507634,checking,CL,bank,medium,2026-01-01T00:00:00
A0234,cust_c0158,ph_8980866725,em_3048654599,savings,CL,bank,medium,2026-01-01T00:00:00
A0235,cust_c0209,ph_3092404753,em_5013301152,savings,CL,bank,medium,2026-01-01T00:00:00
A0236,cust_c0196,ph_6416669468,em_6381652900,checking,CL,bank,medium,2026-01-01T00:00:00
A0237,cust_c0120,ph_4865460052,em_6827331233,savings,CL,bank,medium,2026-01-01T00:00:00
A0238,cust_c0006,ph_1338244289,em_9513550069,checking,CL,bank,medium,2026-01-01T00:00:00
A0239,cust_c0118,ph_4139259872,em_3088257099,checking,CL,bank,medium,2026-01-01T00:00:00
A0240,cust_c0013,ph_4653145018,em_1359625866,checking,CL,bank,medium,2026-01-01T00:00:00
A0241,cust_c0153,ph_7509164594,em_6407482943,wallet,CL,bank,medium,2026-01-01T00:00:00
A0242,cust_c0138,ph_9543429453,em_1451223033,checking,CL,bank,medium,2026-01-01T00:00:00
A0243,cust_c0035,ph_8035635258,em_6384606214,savings,CL,bank,medium,2026-01-01T00:00:00
A0244,cust_c0094,ph_2754365536,em_8677682265,checking,CL,bank,medium,2026-01-01T00:00:00
A0245,cust_c0146,ph_8568938320,em_0101250794,wallet,CL,bank,medium,2026-01-01T00:00:00
A0246,cust_c0142,ph_6582115850,em_1300604476,savings,CL,bank,medium,2026-01-01T00:00:00
A0247,cust_c0130,ph_3151840410,em_7082270080,savings,CL,bank,medium,2026-01-01T00:00:00
A0248,cust_c0033,ph_9330520848,em_1504843008,checking,CL,bank,medium,2026-01-01T00:00:00
A0249,cust_c0204,ph_8705348459,em_4864808825,savings,CL,bank,medium,2026-01-01T00:00:00
A0250,cust_c0051,ph_8109790576,em_2002004604,wallet,CL,bank,medium,2026-01-01T00:00:00
A0251,cust_c0129,ph_3733800405,em_1355689149,checking,CL,bank,medium,2026-01-01T00:00:00
A0252,cust_c0036,ph_1545150127,em_6449813131,wallet,CL,bank,medium,2026-01-01T00:00:00
A0253,cust_c0133,ph_8826624141,em_2661434726,savings,CL,bank,medium,2026-01-01T00:00:00
A0254,cust_c0036,ph_5132702921,em_9109979421,savings,CL,bank,medium,2026-01-01T00:00:00
A0255,cust_c0101,ph_7075283114,em_8931675637,wallet,CL,bank,medium,2026-01-01T00:00:00
A0256,cust_c0130,ph_3372872453,em_9012562615,wallet,CL,bank,medium,2026-01-01T00:00:00
A0257,cust_c0182,ph_8611986525,em_5798606143,wallet,CL,bank,medium,2026-01-01T00:00:00
A0258,cust_c0209,ph_6515750399,em_7604244217,checking,CL,bank,medium,2026-01-01T00:00:00
A0259,cust_c0173,ph_7541611764,em_8183358907,checking,CL,bank,medium,2026-01-01T00:00:00
A0260,cust_c0204,ph_3245128027,em_1888969533,wallet,CL,bank,medium,2026-01-01T00:00:00
